Country Name,Country Code,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,,Annual Change (90-91),Annual Change (91-92),Annual Change (92-93),Annual Change (93-94),Annual Change (94-95),Annual Change (95-96),Annual Change (96-97),Annual Change (97-98),Annual Change (98-99),Annual Change (99-00),Annual Change (00-01),Annual Change (01-02),Annual Change (02-03),Annual Change (03-04),Annual Change (04-05),Annual Change (05-06),Annual Change (06-07),Annual Change (07-08),Annual Change (08-09),Annual Change (09-10),Annual Change (10-11),Annual Change (11-12),Annual Change (12-13),Annual Change (13-14),Annual Change (14-15),Annual Change (15-16),Annual Change (16-17),Annual Change (17-18),Annual Change (18-19),Annual Change (19-20)
Heavily indebted poor countries (HIPC),HPC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",63.47308289,63.42559269,63.31909855,63.23696611,63.16242168,63.23732907,63.32394018,63.40058332,63.49166912,63.57892495,63.63114222,63.69045659,63.77942575,63.85657352,63.9178656,63.96444771,63.74662412,63.46056869,63.16599204,62.8575171,62.51666781,62.19981388,61.76831631,61.69065064,61.62384058,61.54448382,61.62850213,61.72909366,61.94273425,61.90159423,59.86572322,60.47149018,,-0.074819423,-0.167904054,-0.129711957,-0.117881097,0.118594873,0.136961999,0.12103343,0.143667128,0.137428789,0.082129845,0.093215935,0.139689944,0.120960275,0.095983982,0.072878083,-0.340538536,-0.448738169,-0.464188473,-0.488356054,-0.542256997,-0.506831132,-0.693728063,-0.125737066,-0.108298524,-0.128776072,0.136516403,0.163222403,0.346093841,-0.066416204,-3.288883007
Croatia,HRV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",45.74000168,46.0340004,45.77500153,45.52299881,45.27700043,45.03699875,44.80099869,44.57099915,44.34600067,44.12400055,43.90499878,42.36899948,43.90499878,42.74900055,43.54800034,42.54499817,42.73699951,45.13100052,45.73699951,46.71300125,46.14599991,44.6269989,44.55899811,44.60699844,46.45100021,46.90200043,45.45600128,45.59600067,45.52999878,45.1969986,44.70299911,45.92499924,,0.64276062,-0.562625165,-0.550524757,-0.54038264,-0.530074157,-0.524013739,-0.513380391,-0.504809132,-0.500609116,-0.496332534,-3.498461088,3.625290464,-2.632953564,1.869049045,-2.303210616,0.451290048,5.601705862,1.342755503,2.133943525,-1.213797717,-3.291728449,-0.152375905,0.107723104,4.133884445,0.970916044,-3.083022328,0.307988793,-0.144753687,-0.731386321,-1.092991784
Haiti,HTI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",56.82300186,56.88800049,56.95899963,57.0359993,57.11800003,57.20500183,57.14300156,57.08499908,57.03300095,56.98600006,56.94499969,57.25600052,57.56600189,57.8769989,58.18700027,58.49599838,58.93500137,59.3730011,59.80899811,60.24399948,60.67699814,61.18500137,61.44900131,61.84999847,62.10499954,62.20199966,62.29899979,62.36500168,62.4620018,62.31900024,60.17300034,60.68600082,,0.114387879,0.124805134,0.135184369,0.143770134,0.15231941,-0.108382611,-0.101504069,-0.091088971,-0.082409981,-0.071948138,0.546142463,0.541430366,0.54024424,0.535621022,0.531043199,0.750483799,0.743191168,0.734335474,0.727317606,0.718741553,0.837225391,0.431478194,0.652569046,0.41228953,0.1561873,0.155943736,0.105943743,0.155536149,-0.22894168,-3.443572426
Hungary,HUN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",46.52500153,46.70100021,46.76399994,44.74900055,42.77899933,40.61199951,39.95299911,39.10900116,40.52600098,41.4620018,41.67900085,41.10699844,41.36999893,42.34000015,42.22299957,43.0530014,43.37599945,42.95700073,42.7179985,42.82400131,43.76100159,43.95700073,44.97399902,45.13499832,46.46300125,47.36999893,48.05099869,48.38499832,48.7140007,48.78699875,48.54499817,52.06399918,,0.378288408,0.134900163,-4.308868771,-4.402335687,-5.065569207,-1.622674098,-2.112477096,3.623206359,2.309630364,0.523368493,-1.372399528,0.639794921,2.344697234,-0.276335804,1.965757619,0.750233518,-0.965969023,-0.5563755,0.248145539,2.188025981,0.447885419,2.313620752,0.35798306,2.942290859,1.952085867,1.437618263,0.695094052,0.679967742,0.14985024,-0.496034981
IBRD only,IBD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",51.94958257,51.76846351,51.76193501,51.4927296,51.51335191,51.3650598,51.12200078,50.93019295,50.81575587,50.81009087,50.66123776,50.40554015,50.11804035,49.95142591,49.81487584,49.71604093,49.18186055,48.85709986,48.22939188,47.73953605,47.09023139,46.72645276,46.34711783,46.08273205,45.8684607,45.73808725,45.56036199,45.34234168,45.11554284,45.19925007,43.003633,43.42564481,,-0.348643918,-0.012610966,-0.520083734,0.040048972,-0.287871213,-0.473199134,-0.375196265,-0.22469397,-0.011148116,-0.29295974,-0.504720429,-0.570373415,-0.33244404,-0.273365701,-0.198404413,-1.074462834,-0.660326165,-1.284783538,-1.01567905,-1.36009838,-0.772514018,-0.811820499,-0.570447085,-0.464971026,-0.28423331,-0.388571698,-0.478530679,-0.500192172,0.18553967,-4.857640471
IDA & IBRD total,IBT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",51.76633147,51.66852119,51.658231,51.43875027,51.46620285,51.31076687,51.13173879,50.99733917,50.91129748,50.92263912,50.80512723,50.59237236,50.34193042,50.20526376,50.09012726,50.00548004,49.54429305,49.25605402,48.737553,48.34452017,47.84018326,47.55258513,47.18501283,46.9310162,46.7773972,46.72564049,46.58006429,46.46854167,46.30637784,46.36712271,44.28977494,44.70429273,,-0.188945743,-0.019915773,-0.424870782,0.05336946,-0.302015639,-0.348909394,-0.262849681,-0.16871801,0.022277253,-0.230765516,-0.41876653,-0.495019159,-0.271476807,-0.229331524,-0.168989828,-0.922272896,-0.581780486,-1.052664563,-0.806427072,-1.043214232,-0.60116435,-0.772980704,-0.538299368,-0.32732937,-0.110644689,-0.311555278,-0.239421363,-0.348975505,0.131180352,-4.480217114
IDA total,IDA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",50.85598784,51.17652059,51.1521544,51.17759508,51.24023198,51.05334248,51.17758769,51.31048315,51.35210089,51.4365607,51.4559019,51.42955656,51.33693215,51.32454599,51.29317832,51.25746465,51.09541217,50.94277753,50.85778288,50.83469534,50.88414071,50.8610472,50.49761387,50.24080634,50.27554097,50.47241978,50.39395995,50.61969416,50.62853774,50.53821944,48.80708632,49.119195,,0.630275332,-0.047612057,0.049735317,0.122391257,-0.36473196,0.243363518,0.259675114,0.081109631,0.164471951,0.037602059,-0.051199853,-0.180099569,-0.024127188,-0.061116315,-0.069626537,-0.316153929,-0.298724732,-0.166843379,-0.045396283,0.097266984,-0.045384506,-0.714561244,-0.508553778,0.069136283,0.391599597,-0.155450904,0.44793901,0.017470632,-0.178394051,-3.425393966
IDA blend,IDB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",41.94505513,42.98348408,43.17246234,43.40828062,43.65286169,42.9977387,43.41506127,43.82694338,43.88722296,43.99293993,44.11539492,43.9980501,43.89832118,44.08303944,44.24673948,44.32527868,44.39445216,44.36500999,44.30354394,44.49049954,44.66968778,44.68424405,43.94016591,43.19945096,43.13740886,43.3801262,42.9070513,42.47689787,42.05650436,41.9289211,40.79382251,41.04309568,,2.475688617,0.439653182,0.546223831,0.563443355,-1.500756111,0.970568647,0.948707895,0.137539992,0.240883251,0.278351465,-0.265995168,-0.226666691,0.420786621,0.37134472,0.177502807,0.156058756,-0.066319489,-0.138546225,0.421987915,0.402756183,0.03258647,-1.665191304,-1.685735439,-0.143617805,0.562660918,-1.090533708,-1.002523873,-0.989699166,-0.303361537,-2.707197234
Indonesia,IDN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",50.37099838,49.42599869,50.2820015,49.34500122,50.60699844,50.62099838,50.62900162,49.79100037,51.05199814,51.12799835,51.63100052,49.94499969,48.00799942,47.80199814,47.18999863,46.0340004,45.95999908,49.79100037,50.33300018,50.25099945,50.92300034,50.93700027,51.44499969,50.67399979,50.59899902,50.73500061,50.9090004,51.9640007,53.09000015,53.92499924,53.17599869,53.70399857,,-1.876078945,1.731887732,-1.863490408,2.557497602,0.027664037,0.015810109,-1.655180281,2.532581717,0.148868245,0.983809621,-3.265481604,-3.878266666,-0.429097826,-1.280280188,-2.449667861,-0.160753599,8.335512093,1.088549764,-0.162916441,1.337288596,0.027492369,0.997309259,-1.49868775,-0.1480064,0.268783157,0.342958085,2.072325712,2.16688368,1.572799175,-1.388967195
IDA only,IDX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",55.26710153,55.22783037,55.09455128,55.01344112,54.98358131,55.02518513,55.0084924,55.0077474,55.04383481,55.12029344,55.09214113,55.11249387,55.0251011,54.91681829,54.79052765,54.69977862,54.42435782,54.21212642,54.1173578,53.99195347,53.98168192,53.94137153,53.76673335,53.75010116,53.83149807,54.00303349,54.11600994,54.66164778,54.87680391,54.79849052,52.76676144,53.10411854,,-0.071057022,-0.241325963,-0.147219923,-0.054277303,0.075665898,-0.030336525,-0.001354332,0.065604217,0.138904991,-0.051074303,0.036943091,-0.158571614,-0.196788037,-0.229967134,-0.165629055,-0.503513555,-0.38995665,-0.174810745,-0.231726618,-0.019024231,-0.074674198,-0.323755548,-0.030933977,0.151435837,0.318652507,0.209203888,1.00827434,0.393614427,-0.142707639,-3.707636946
India,IND,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",30.44300079,30.45299911,30.49300003,30.56999969,30.69199944,30.65600014,30.62100029,30.58399963,30.54800034,30.51199913,30.47699928,30.77099991,31.06500053,31.36199951,31.65800095,31.95499992,30.71199989,29.48999977,28.29000092,27.11400032,25.96500015,24.50900078,23.09900093,22.64999962,22.20800018,21.77499962,21.35099983,20.93400002,20.52599907,21.17900085,18.60300064,19.2329998,,0.032842759,0.131352959,0.25251587,0.399083225,-0.117292124,-0.114169648,-0.12083425,-0.117706312,-0.117851267,-0.11470847,0.964663952,0.955447098,0.956056567,0.943821947,0.938148237,-3.889845199,-3.978901167,-4.069172143,-4.156947886,-4.237663769,-5.607546181,-5.752987893,-1.943812694,-1.951432419,-1.949750365,-1.947186194,-1.953069272,-1.948987034,3.181339837,-12.16299216
Ireland,IRL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",38.39899826,39.00099945,38.91999817,40.56299973,41.5719986,42.10599899,43.59700012,44.69200134,46.97600174,48.98799896,50.08100128,50.24399948,51.28499985,51.74900055,51.95999908,54.54800034,55.38299942,57.01499939,56.84899902,56.11899948,55.24300003,54.9620018,54.76399994,55.26900101,54.93099976,54.85200119,55.58800125,55.64799881,56.0379982,56.23799896,55.08800125,56.52600098,,1.567752331,-0.207690272,4.221484156,2.487485831,1.284519424,3.541065798,2.511643502,5.110535058,4.283032077,2.231163433,0.325469131,2.071889931,0.904749348,0.407734513,4.980756922,1.53076021,2.946752589,-0.291152097,-1.284102719,-1.560967691,-0.508658527,-0.360252274,0.922140583,-0.61155665,-0.143814178,1.341792542,0.10793257,0.700832731,0.356902047,-2.044876654
"Iran, Islamic Rep.",IRN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",10,10.04100037,10.1420002,10.24499989,10.35400009,10.47099972,10.59300041,11.33300018,12.11400032,12.93400002,13.78999996,14.68200016,15.60999966,16.57799911,17.58799934,18.64500046,18.03300095,17.0189991,14.80700016,15.77400017,15.23900032,13.73999977,14.78499985,13.31499958,12.9289999,14.28299999,16.13100052,17.35099983,17.44000053,16.9279995,13.83500004,14.35400009,,0.410003662,1.0058742,1.015575677,1.063935649,1.129994448,1.165129382,6.985742871,6.891380259,6.769024873,6.618215135,6.468456859,6.320661261,6.201149773,6.092413336,6.009785952,-3.282378636,-5.623034399,-12.99723284,6.530694922,-3.391656154,-9.83660685,7.605531977,-9.942511209,-2.898983791,10.47258181,12.938462,7.563072805,0.512942786,-2.935785676,-18.27150018
Iraq,IRQ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",8.281999588,8.333000183,8.399000168,8.454000473,8.505000114,8.550999641,8.598999977,8.642999649,8.944000244,9.255000114,9.574000359,9.901000023,10.23799992,10.58500004,10.94200039,11.30900002,11.68999958,12.08199978,12.01000023,11.93799973,11.86600018,11.78999996,11.7159996,12.6079998,13.55200005,14.01200008,14.48400021,11.19299984,11.2869997,11.3380003,11.06599998,11.07800007,,0.615800503,0.792031481,0.654843482,0.603260451,0.54085275,0.561341805,0.511683592,3.482594091,3.477189868,3.446788117,3.415496679,3.40369551,3.389335074,3.372700516,3.354045084,3.368994293,3.35329523,-0.595924112,-0.599504598,-0.603112343,-0.640487211,-0.627653595,7.613521924,7.487311699,3.39433321,3.368542101,-22.72162607,0.839809381,0.451852542,-2.399014867
Iceland,ISL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",67.73300171,67.45400238,68.73600006,68.98799896,69.375,71.28399658,69.55400085,68.55699921,70.1269989,72.21199799,73.74299622,72.61699677,71.96800232,71.60700226,71.24299622,70.8769989,71.50499725,71.54199982,70.90899658,70.26599884,70.62799835,70.21199799,70.83699799,71.47599792,72.15000153,73.09899902,73.17900085,72.31900024,71.05899811,70.21299744,68.05699921,61.67100143,,-0.411910474,1.900550946,0.366618513,0.560968637,2.751706785,-2.426906193,-1.43342099,2.290064783,2.973175977,2.120143844,-1.526923923,-0.893722509,-0.501611896,-0.508338614,-0.51373094,0.886039705,0.05174822,-0.88479947,-0.906792893,0.515184467,-0.589002061,0.890161252,0.902070891,0.942978931,1.315311819,0.109443128,-1.175201356,-1.742283676,-1.190560934,-3.070654022
Israel,ISR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",46.22000122,46.63199997,47.93000031,49.06800079,50.70299911,51.65999985,51.45800018,51.41500092,51.33499908,52.47800064,53.48600006,53.74000168,53.30199814,54.18700027,54.67900085,55.29199982,55.66600037,56.16999817,56.2120018,57.13999939,57.48199844,57.13999939,58.11999893,58.22900009,59.1969986,59.11299896,59.3769989,59.25099945,59.77999878,59.55599976,58.19599915,58.51800156,,0.891386278,2.783497033,2.374296852,3.332107066,1.887463758,-0.391017547,-0.083561871,-0.155600174,2.226554158,1.92080378,0.474893649,-0.815041917,1.660354522,0.907967921,1.12108662,0.676409879,0.905396111,0.074779478,1.650888706,0.598528277,-0.59496723,1.715084971,0.187545013,1.662399325,-0.141898467,0.446602175,-0.212202457,0.892810811,-0.374705634,-2.283566082
Italy,ITA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",34.97000122,35.95500183,33.98199844,33.5359993,33.48899841,33.51699829,33.9620018,34.18600082,34.68099976,35.4129982,35.69900131,36.23699951,36.79000092,37.34700012,38.41799927,38.05099869,38.19300079,37.94499969,38.68099976,38.25,38.19100189,38.40800095,39.72100067,39.69200134,40.13899994,39.7859993,40.45800018,40.94300079,41.10599899,41.25799942,39.84000015,39.88999939,,2.816701676,-5.487423966,-1.312457083,-0.140150543,0.083609183,1.327694997,0.659557775,1.447957994,2.11066131,0.807621855,1.507039916,1.526068414,1.513996175,2.86769792,-0.955282906,0.373188906,-0.649336511,1.939649669,-1.11424151,-0.154243419,0.56819419,3.418557834,-0.073007548,1.126167946,-0.87944553,1.689038599,1.19877554,0.398110046,0.36977675,-3.436907479
Jamaica,JAM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",62.34999847,61.76300049,61.16799927,60.56600189,59.95899963,59.34799957,58.73199844,58.11299896,57.49300003,56.39799881,54.89799881,53.40599823,53.15000153,52.89599991,55.27299881,55.86399841,56.44100189,57.01399994,57.2840004,55.61500168,54.69599915,54.77799988,54.86800003,56.25500107,55.86600113,56.25099945,58.59600067,59.07300186,57.91600037,58.43899918,54.93000031,56.09500122,,-0.941456295,-0.963361909,-0.984170453,-1.00221616,-1.019029778,-1.037947586,-1.053939075,-1.066885108,-1.90458181,-2.659668839,-2.717768611,-0.479340734,-0.477895786,4.493721464,1.06923745,1.032871788,1.015215938,0.473568699,-2.913551265,-1.652436402,0.149920897,0.164299815,2.527886996,-0.691493968,0.689146017,4.168816987,0.814050762,-1.958596074,0.903029917,-6.004549907
Jordan,JOR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",13.86499977,14.12800026,14.35599995,14.57199955,14.8039999,15.06000042,15.11400032,15.19900036,15.30200005,15.39999962,15.48400021,15.56700039,15.63899994,15.71399975,15.76900005,15.81499958,15.84899998,15.89099979,15.94299984,16.00699997,16.09300041,16.17700005,16.27400017,16.37899971,16.49799919,16.64699936,16.79899979,16.96100044,14.97599983,13.99600029,13.33199978,13.46899986,,1.896866157,1.613814291,1.504594623,1.592096885,1.729265878,0.358565068,0.562392724,0.677674089,0.640436364,0.545458374,0.536038375,0.462513959,0.479569087,0.350008311,0.291708585,0.214988287,0.264999792,0.327229542,0.401430912,0.537267712,0.521963783,0.599617493,0.645198114,0.726536927,0.903140836,0.913080033,0.964347034,-11.70332267,-6.543800435,-4.744216186
Japan,JPN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",50.07600021,50.67399979,50.7159996,50.2820015,50.14300156,49.94499969,49.98799896,50.38700104,50.05099869,49.59500122,49.21099854,49.07400131,48.47700119,48.18299866,48.17900085,48.29999924,48.4070015,48.39199829,48.36899948,48.43999863,48.34199905,48.0929985,48.02999878,48.83599854,49.13199997,49.56900024,50.26200104,51.09500122,52.44400024,53.32300186,53.18199921,53.29999924,,1.194183981,0.08288238,-0.855741997,-0.276440744,-0.39487437,0.086093238,0.798195734,-0.666843319,-0.911065671,-0.774276996,-0.278387407,-1.216530354,-0.606478383,-0.008297123,0.251143404,0.22153677,-0.030993873,-0.047526059,0.146786467,-0.202311262,-0.515081201,-0.130995628,1.678117377,0.606113202,0.88944125,1.398052795,1.657315996,2.640178082,1.676076602,-0.264431202
Kazakhstan,KAZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",64.74199677,65.10700226,65.29399872,65.64299774,66.1760025,66.51399994,66.42099762,66.27100372,66.28900146,66.1269989,65.71099854,65.22299957,64.91999817,65.01300049,64.75299835,64.55599976,64.95200348,65.79499817,66.66699982,65.14600372,65.38300323,65.41400146,65.44400024,65.47599792,65.42500305,65.37599945,64.29599762,63.20199966,64.02799988,64.01000214,63.6230011,63.27000046,,0.563784732,0.287214053,0.534503982,0.811975045,0.510755295,-0.139823675,-0.225823011,0.027157793,-0.2443883,-0.629093068,-0.742644265,-0.464562203,0.143256811,-0.399923299,-0.304230848,0.613426676,1.297873268,1.325331214,-2.281482739,0.363797467,0.047410227,0.045859875,0.048893223,-0.077883308,-0.074900418,-1.651985194,-1.70150242,1.306921012,-0.028109174,-0.604594633
